Invoice_ID,Date,Month,Year,Order_Channel,Product_Name,Product_Category,Unit_Price,Quantity_Sold,Total_Sales,Discount (%),Net_Revenue,Profit_Margin (%),Customer_ID,Customer_Type,Customer_Location,Stock_Availability,Delivery_Status,Delivery_Time (Days),Return_Status
c8595586,2023-05-12,5,2023,Online,Fevicol MR,Adhesive,73,5,365,14.05,313.7175,13.32,12bad4,Retailer,Hyderabad,Available,Cancelled,,Not Returned
8dcb37c3,2023-09-04,9,2023,Retail Store,Fevicol Marine,Industrial Glue,165,17,2805,14.01,2412.0195,19.49,68b9cf,Industrial Buyer,Chennai,Out of Stock,Cancelled,,Returned
00b553c7,2024-03-22,3,2024,Online,Fevicol HeatX,Heat-Resistant,427,1,427,8.52,390.6196,18.74,56b450,Wholesaler,Hyderabad,Out of Stock,Pending,,Returned
64f05779,2023-08-11,8,2023,Retail Store,Fevicol SH,Adhesive,102,28,2856,9.78,2576.6832,13.34,de3e4f,Retailer,Bangalore,Available,Delivered,6.0,Not Returned
e36b2976,2023-11-02,11,2023,Online,Fevicol Marine,Industrial Glue,165,31,5115,1.94,5015.769,21.96,5517f8,Direct Consumer,Chennai,Available,Delivered,1.0,Returned
342dfa04,2024-06-27,6,2024,Retail Store,Fevicol SH,Adhesive,91,7,637,2.3,622.349,21.29,0eb59b,Retailer,Chennai,Out of Stock,Cancelled,,Returned
7530ae0b,2025-02-03,2,2025,Distributor,Fevicol MR,Adhesive,57,33,1881,6.79,1753.2801,28.82,7a577e,Retailer,Chennai,Out of Stock,Pending,,Returned
856b4538,2023-07-29,7,2023,Distributor,Fevicol HeatX,Heat-Resistant,582,27,15714,7.66,14510.3076,19.08,d7a410,Retailer,Chennai,Out of Stock,Delivered,3.0,Not Returned
55aa1681,2023-08-13,8,2023,Retail Store,Fevicol SH,Adhesive,156,9,1404,0.43,1397.9628,29.83,55b370,Wholesaler,Mumbai,Available,Pending,,Not Returned
421351c0,2024-05-21,5,2024,Distributor,Fevicol Marine,Industrial Glue,248,27,6696,9.14,6083.9856,21.57,758a14,Wholesaler,Hyderabad,Out of Stock,Pending,,Not Returned
774c11b5,2023-10-31,10,2023,Retail Store,Fevicol SH,Adhesive,92,36,3312,9.98,2981.4624,22.1,6feb6f,Retailer,Ahmedabad,Out of Stock,Cancelled,,Not Returned
ef5bbfb9,2025-01-26,1,2025,Retail Store,Fevicol SH,Adhesive,162,27,4374,2.16,4279.5216,20.55,d6bca9,Wholesaler,Hyderabad,Out of Stock,Delivered,8.0,Returned
05b4cd55,2023-07-08,7,2023,Online,Fevicol SH,Adhesive,187,17,3179,7.99,2924.9979,26.96,b02508,Industrial Buyer,Delhi,Available,Pending,,Returned
d89a3d91,2023-10-14,10,2023,Distributor,Fevicol MR,Adhesive,60,43,2580,10.8,2301.36,29.52,d8e429,Industrial Buyer,Mumbai,Available,Pending,,Not Returned
120d3e23,2024-07-06,7,2024,Retail Store,Fevicol Marine,Industrial Glue,230,45,10350,14.28,8872.02,10.32,5c954b,Wholesaler,Kolkata,Available,Cancelled,,Not Returned
ecfd1fb6,2024-12-06,12,2024,Online,Fevicol MR,Adhesive,95,42,3990,1.42,3933.342,18.04,ebce8f,Wholesaler,Ahmedabad,Available,Pending,,Not Returned
8a0a607e,2025-01-08,1,2025,Retail Store,Fevicol MR,Adhesive,75,2,150,5.08,142.38,23.12,08ea54,Industrial Buyer,Bangalore,Available,Cancelled,,Not Returned
8adba1aa,2023-12-05,12,2023,Distributor,Fevicol FastGrip,Quick Adhesive,76,8,608,1.14,601.0688,10.03,215c6a,Direct Consumer,Bangalore,Out of Stock,Cancelled,,Not Returned
bc123781,2024-11-21,11,2024,Retail Store,Fevicol HeatX,Heat-Resistant,461,31,14291,11.68,12621.8112,27.73,a8a646,Retailer,Hyderabad,Available,Pending,,Not Returned
9cb2742f,2024-06-24,6,2024,Retail Store,Fevicol SH,Adhesive,93,19,1767,12.27,1550.1891,12.49,405c69,Direct Consumer,Bangalore,Available,Cancelled,,Returned
61e6cfc4,2024-01-28,1,2024,Distributor,Fevicol HeatX,Heat-Resistant,562,47,26414,8.42,24189.9412,13.05,0cc0a6,Direct Consumer,Mumbai,Available,Pending,,Not Returned
da09bf30,2023-07-28,7,2023,Retail Store,Fevicol MR,Adhesive,78,25,1950,8.16,1790.88,14.73,f2c853,Retailer,Hyderabad,Available,Pending,,Not Returned
4d9de94a,2024-03-21,3,2024,Distributor,Fevicol FastGrip,Quick Adhesive,77,34,2618,8.11,2405.6802,27.21,7a414f,Wholesaler,Delhi,Out of Stock,Cancelled,,Returned
e7ca02c4,2024-11-19,11,2024,Retail Store,Fevicol Marine,Industrial Glue,482,19,9158,5.73,8633.2466,15.27,103c32,Industrial Buyer,Chennai,Out of Stock,Delivered,6.0,Returned
3b12b965,2024-06-26,6,2024,Distributor,Fevicol Marine,Industrial Glue,238,50,11900,8.1,10936.1,20.37,1bd66c,Industrial Buyer,Delhi,Available,Delivered,1.0,Not Returned
adf91cea,2023-06-18,6,2023,Online,Fevicol SH,Adhesive,82,24,1968,9.28,1785.3696,18.03,c7dbae,Industrial Buyer,Bangalore,Out of Stock,Pending,,Not Returned
84d2e82a,2023-11-08,11,2023,Online,Fevicol SH,Adhesive,99,15,1485,1.84,1457.676,22.79,806dac,Direct Consumer,Ahmedabad,Available,Cancelled,,Returned
60104cd3,2023-12-30,12,2023,Distributor,Fevicol HeatX,Heat-Resistant,289,13,3757,7.7,3467.7110000000002,29.25,2d050d,Industrial Buyer,Kolkata,Available,Pending,,Returned
b09db2d4,2023-08-02,8,2023,Online,Fevicol FastGrip,Quick Adhesive,103,22,2266,4.47,2164.7098,14.88,ddaa74,Retailer,Mumbai,Out of Stock,Pending,,Not Returned
3b9c6c4e,2023-05-01,5,2023,Retail Store,Fevicol SH,Adhesive,147,14,2058,6.95,1914.969,28.09,7ed3c0,Retailer,Kolkata,Out of Stock,Pending,,Returned
3133e51a,2023-12-12,12,2023,Distributor,Fevicol Marine,Industrial Glue,330,13,4290,0.21,4280.991,10.35,e94068,Direct Consumer,Bangalore,Out of Stock,Pending,,Not Returned
e83b9114,2023-06-29,6,2023,Retail Store,Fevicol HeatX,Heat-Resistant,325,19,6175,2.79,6002.7175,23.34,0d8252,Industrial Buyer,Delhi,Out of Stock,Pending,,Returned
69b44b9c,2023-07-08,7,2023,Retail Store,Fevicol MR,Adhesive,69,15,1035,9.36,938.124,13.06,747f7f,Wholesaler,Kolkata,Out of Stock,Delivered,7.0,Returned
ed93ea54,2024-03-30,3,2024,Retail Store,Fevicol Marine,Industrial Glue,165,38,6270,7.17,5820.441,20.8,9816c7,Direct Consumer,Mumbai,Available,Cancelled,,Not Returned
757f2cbc,2024-11-24,11,2024,Retail Store,Fevicol Marine,Industrial Glue,313,11,3443,10.95,3065.9915,29.28,7fc641,Direct Consumer,Chennai,Available,Cancelled,,Not Returned
1dc154fc,2024-12-22,12,2024,Retail Store,Fevicol MR,Adhesive,100,7,700,11.19,621.67,27.02,0e040f,Direct Consumer,Hyderabad,Available,Delivered,9.0,Not Returned
d5009f66,2024-10-29,10,2024,Retail Store,Fevicol MR,Adhesive,68,40,2720,9.35,2465.68,28.8,7dd603,Wholesaler,Ahmedabad,Available,Delivered,7.0,Not Returned
0d101c30,2023-05-31,5,2023,Distributor,Fevicol Marine,Industrial Glue,222,26,5772,7.84,5319.4752,26.81,76d0f6,Direct Consumer,Hyderabad,Out of Stock,Pending,,Not Returned
85844d92,2023-08-09,8,2023,Retail Store,Fevicol SH,Adhesive,190,18,3420,13.07,2973.006,28.62,3cfd7b,Wholesaler,Chennai,Available,Cancelled,,Not Returned
a6ce3a0f,2023-02-11,2,2023,Online,Fevicol SH,Adhesive,175,47,8225,1.36,8113.14,12.46,b4338b,Industrial Buyer,Kolkata,Available,Pending,,Not Returned
d1b93ac4,2023-12-19,12,2023,Distributor,Fevicol SH,Adhesive,178,40,7120,3.59,6864.392,19.8,8af5d0,Retailer,Chennai,Out of Stock,Cancelled,,Not Returned
70c4dffe,2024-07-20,7,2024,Online,Fevicol FastGrip,Quick Adhesive,147,13,1911,12.1,1679.769,23.54,d8b074,Wholesaler,Kolkata,Out of Stock,Pending,,Not Returned
623794c1,2023-04-14,4,2023,Distributor,Fevicol SH,Adhesive,191,32,6112,2.77,5942.6976,26.13,c77c55,Direct Consumer,Kolkata,Available,Delivered,2.0,Not Returned
7585d514,2024-03-30,3,2024,Retail Store,Fevicol SH,Adhesive,80,8,640,7.88,589.568,13.0,6aa87e,Industrial Buyer,Mumbai,Out of Stock,Delivered,7.0,Not Returned
567a4eee,2024-07-26,7,2024,Online,Fevicol MR,Adhesive,80,19,1520,13.41,1316.1680000000001,15.98,de5d0a,Direct Consumer,Mumbai,Available,Delivered,2.0,Returned
c17d30b4,2023-07-14,7,2023,Online,Fevicol Marine,Industrial Glue,247,38,9386,10.79,8373.2506,19.17,d18807,Industrial Buyer,Ahmedabad,Available,Cancelled,,Returned
7203d1fd,2023-07-23,7,2023,Online,Fevicol FastGrip,Quick Adhesive,121,28,3388,7.93,3119.3316,13.89,05240a,Industrial Buyer,Delhi,Available,Cancelled,,Returned
b8391698,2023-03-20,3,2023,Retail Store,Fevicol Marine,Industrial Glue,325,14,4550,4.53,4343.885,15.9,abc839,Direct Consumer,Ahmedabad,Available,Delivered,6.0,Not Returned
19860c6f,2023-08-23,8,2023,Online,Fevicol FastGrip,Quick Adhesive,88,11,968,11.86,853.1952,12.34,505d8e,Retailer,Bangalore,Available,Cancelled,,Not Returned
5c17f15f,2023-09-24,9,2023,Retail Store,Fevicol MR,Adhesive,97,24,2328,6.03,2187.6216,19.33,52f5d9,Direct Consumer,Ahmedabad,Available,Pending,,Not Returned
3fde1e11,2023-12-25,12,2023,Distributor,Fevicol FastGrip,Quick Adhesive,139,31,4309,13.48,3728.1468,28.96,fbaeef,Retailer,Mumbai,Available,Delivered,1.0,Returned
668f4c2f,2023-12-16,12,2023,Retail Store,Fevicol Marine,Industrial Glue,409,28,11452,9.57,10356.0436,14.2,38c0c9,Wholesaler,Ahmedabad,Available,Delivered,7.0,Returned
aae48d55,2023-05-11,5,2023,Distributor,Fevicol Marine,Industrial Glue,263,24,6312,4.02,6058.2576,23.17,5a3569,Wholesaler,Bangalore,Out of Stock,Cancelled,,Not Returned
6a7a87cf,2023-10-14,10,2023,Distributor,Fevicol MR,Adhesive,80,22,1760,14.2,1510.08,22.58,3ee126,Retailer,Bangalore,Available,Pending,,Returned
5214eae2,2023-02-12,2,2023,Retail Store,Fevicol MR,Adhesive,100,38,3800,10.73,3392.26,19.8,e9d46d,Retailer,Kolkata,Out of Stock,Delivered,8.0,Returned
234e4a54,2025-01-20,1,2025,Retail Store,Fevicol FastGrip,Quick Adhesive,86,30,2580,4.82,2455.6440000000002,22.5,245fe2,Industrial Buyer,Mumbai,Available,Cancelled,,Not Returned
cfad7bff,2023-04-25,4,2023,Online,Fevicol SH,Adhesive,161,21,3381,3.41,3265.7079,12.22,aadf52,Industrial Buyer,Kolkata,Available,Cancelled,,Not Returned
617f24ad,2023-08-01,8,2023,Distributor,Fevicol Marine,Industrial Glue,142,43,6106,2.47,5955.1818,17.26,4a9d4b,Direct Consumer,Chennai,Available,Pending,,Returned
581abe9a,2023-03-11,3,2023,Distributor,Fevicol Marine,Industrial Glue,135,27,3645,5.06,3460.563,12.72,977a4b,Direct Consumer,Chennai,Out of Stock,Pending,,Returned
7bf8460b,2025-01-27,1,2025,Online,Fevicol MR,Adhesive,92,23,2116,5.43,2001.1012,11.22,3b23af,Industrial Buyer,Hyderabad,Out of Stock,Pending,,Returned
e09a2bc0,2024-08-27,8,2024,Distributor,Fevicol Marine,Industrial Glue,173,5,865,2.36,844.586,12.02,d15629,Retailer,Delhi,Available,Cancelled,,Not Returned
d2d88217,2024-06-30,6,2024,Online,Fevicol SH,Adhesive,116,26,3016,8.44,2761.4496,23.63,c00459,Industrial Buyer,Mumbai,Available,Delivered,5.0,Not Returned
497a893d,2023-08-25,8,2023,Distributor,Fevicol HeatX,Heat-Resistant,403,19,7657,5.57,7230.5051,25.86,7d7fd3,Wholesaler,Ahmedabad,Out of Stock,Delivered,4.0,Not Returned
9a3c03d9,2023-03-15,3,2023,Retail Store,Fevicol SH,Adhesive,189,34,6426,4.15,6159.321,29.57,2ccc67,Direct Consumer,Chennai,Available,Pending,,Returned
bd40771a,2023-08-15,8,2023,Distributor,Fevicol FastGrip,Quick Adhesive,93,45,4185,14.22,3589.893,16.97,2c0091,Industrial Buyer,Delhi,Available,Pending,,Not Returned
142a0f2a,2024-03-13,3,2024,Online,Fevicol HeatX,Heat-Resistant,352,22,7744,0.02,7742.4512,25.09,3352fa,Industrial Buyer,Ahmedabad,Out of Stock,Cancelled,,Not Returned
7ca3b48b,2023-07-04,7,2023,Distributor,Fevicol MR,Adhesive,89,33,2937,5.11,2786.9193,22.46,2c1921,Retailer,Mumbai,Available,Pending,,Not Returned
90fbadc3,2024-04-25,4,2024,Retail Store,Fevicol MR,Adhesive,88,11,968,2.31,945.6392,10.8,d7724d,Industrial Buyer,Delhi,Out of Stock,Delivered,10.0,Returned
ac10e822,2023-11-06,11,2023,Retail Store,Fevicol MR,Adhesive,81,32,2592,3.71,2495.8368,22.36,90823b,Industrial Buyer,Chennai,Out of Stock,Cancelled,,Returned
1310d8de,2023-08-09,8,2023,Online,Fevicol Marine,Industrial Glue,500,15,7500,13.6,6480.0,20.34,2c8adc,Industrial Buyer,Mumbai,Available,Cancelled,,Not Returned
ee566ee1,2024-12-29,12,2024,Retail Store,Fevicol SH,Adhesive,138,22,3036,10.34,2722.0776,22.0,47b8ed,Retailer,Hyderabad,Out of Stock,Pending,,Not Returned
8d04b75b,2024-07-28,7,2024,Online,Fevicol MR,Adhesive,93,20,1860,2.96,1804.944,10.29,9193b9,Retailer,Bangalore,Out of Stock,Cancelled,,Not Returned
cd202186,2024-01-22,1,2024,Online,Fevicol FastGrip,Quick Adhesive,71,8,568,12.11,499.2152,11.9,e87e06,Wholesaler,Ahmedabad,Available,Cancelled,,Returned
5eaa263a,2024-03-03,3,2024,Online,Fevicol FastGrip,Quick Adhesive,96,35,3360,5.57,3172.848,11.81,25f431,Direct Consumer,Ahmedabad,Out of Stock,Delivered,4.0,Not Returned
bd17478f,2024-06-10,6,2024,Online,Fevicol HeatX,Heat-Resistant,165,39,6435,13.94,5537.961,11.8,c14173,Direct Consumer,Chennai,Out of Stock,Delivered,6.0,Returned
ad059ddf,2024-07-20,7,2024,Distributor,Fevicol MR,Adhesive,57,50,2850,1.1,2818.65,12.67,a36f65,Wholesaler,Delhi,Out of Stock,Pending,,Returned
4b239783,2023-04-10,4,2023,Online,Fevicol MR,Adhesive,86,7,602,1.38,593.6924,18.48,916170,Wholesaler,Chennai,Available,Cancelled,,Returned
e0c306af,2024-07-18,7,2024,Distributor,Fevicol HeatX,Heat-Resistant,364,10,3640,11.78,3211.208,15.77,5d55f8,Wholesaler,Kolkata,Out of Stock,Delivered,2.0,Returned
a7669e9b,2025-01-09,1,2025,Distributor,Fevicol HeatX,Heat-Resistant,287,18,5166,6.43,4833.8262,17.43,272866,Industrial Buyer,Kolkata,Out of Stock,Delivered,2.0,Returned
a0aa6bdf,2024-02-27,2,2024,Retail Store,Fevicol SH,Adhesive,116,44,5104,8.08,4691.5968,10.38,6517a4,Wholesaler,Ahmedabad,Available,Delivered,10.0,Returned
5acaac69,2024-09-20,9,2024,Online,Fevicol SH,Adhesive,176,39,6864,3.89,6596.9904,24.09,609474,Direct Consumer,Kolkata,Out of Stock,Delivered,6.0,Returned
a27e1819,2024-10-21,10,2024,Retail Store,Fevicol MR,Adhesive,51,12,612,0.84,606.8592,13.31,f7dbfa,Industrial Buyer,Chennai,Out of Stock,Pending,,Not Returned
ea6750c1,2024-07-28,7,2024,Online,Fevicol MR,Adhesive,57,36,2052,2.61,1998.4428,22.94,72d830,Direct Consumer,Mumbai,Out of Stock,Cancelled,,Not Returned
1ac8ee1a,2023-09-03,9,2023,Distributor,Fevicol MR,Adhesive,66,13,858,7.5,793.65,10.11,f5cb23,Industrial Buyer,Hyderabad,Out of Stock,Pending,,Not Returned
3c95b70f,2023-02-10,2,2023,Distributor,Fevicol FastGrip,Quick Adhesive,71,9,639,12.62,558.3582,20.8,da352a,Direct Consumer,Chennai,Available,Cancelled,,Returned
c25fb485,2023-08-04,8,2023,Online,Fevicol MR,Adhesive,61,13,793,1.58,780.4706,13.31,4442a9,Direct Consumer,Mumbai,Available,Delivered,9.0,Returned
fda2278c,2023-08-01,8,2023,Distributor,Fevicol SH,Adhesive,90,48,4320,7.53,3994.7039999999997,22.05,5148d6,Direct Consumer,Kolkata,Available,Pending,,Returned
cc09bd6c,2023-04-26,4,2023,Distributor,Fevicol HeatX,Heat-Resistant,530,13,6890,4.32,6592.352,14.58,46a69b,Industrial Buyer,Ahmedabad,Available,Delivered,9.0,Returned
ac18e1fe,2025-01-05,1,2025,Distributor,Fevicol HeatX,Heat-Resistant,363,9,3267,14.6,2790.018,16.66,69cc76,Direct Consumer,Delhi,Available,Cancelled,,Not Returned
26ee0c70,2024-03-31,3,2024,Distributor,Fevicol MR,Adhesive,54,28,1512,14.29,1295.9352,12.81,0f0cae,Wholesaler,Bangalore,Out of Stock,Cancelled,,Not Returned
7e854230,2023-08-19,8,2023,Retail Store,Fevicol FastGrip,Quick Adhesive,101,10,1010,8.38,925.362,28.94,9ac5ab,Retailer,Kolkata,Available,Delivered,2.0,Returned
b886842c,2023-03-22,3,2023,Retail Store,Fevicol SH,Adhesive,128,7,896,6.45,838.208,24.97,c998cc,Industrial Buyer,Mumbai,Available,Delivered,1.0,Not Returned
fc7242a9,2024-02-10,2,2024,Distributor,Fevicol HeatX,Heat-Resistant,504,21,10584,14.11,9090.597600000001,12.11,b469ce,Industrial Buyer,Kolkata,Available,Delivered,5.0,Not Returned
f93a3053,2024-03-01,3,2024,Retail Store,Fevicol HeatX,Heat-Resistant,297,4,1188,10.04,1068.7248,23.18,0ca419,Direct Consumer,Mumbai,Out of Stock,Pending,,Returned
3d0ad148,2024-01-30,1,2024,Distributor,Fevicol FastGrip,Quick Adhesive,96,16,1536,4.31,1469.7984,16.97,2cac96,Retailer,Chennai,Out of Stock,Delivered,7.0,Not Returned
5e2f3bfc,2023-05-10,5,2023,Distributor,Fevicol HeatX,Heat-Resistant,427,1,427,6.06,401.1238,23.8,f8c8f0,Retailer,Chennai,Out of Stock,Delivered,10.0,Not Returned
97098485,2024-11-22,11,2024,Retail Store,Fevicol SH,Adhesive,158,44,6952,1.46,6850.5008,18.12,2e7acf,Industrial Buyer,Hyderabad,Out of Stock,Delivered,5.0,Not Returned
2b34ffb7,2024-07-31,7,2024,Online,Fevicol MR,Adhesive,94,31,2914,2.6,2838.236,19.5,4842f4,Retailer,Chennai,Out of Stock,Delivered,2.0,Returned
bde03937,2023-03-01,3,2023,Retail Store,Fevicol MR,Adhesive,96,49,4704,1.77,4620.7392,14.21,8b1f18,Industrial Buyer,Hyderabad,Out of Stock,Cancelled,,Returned
bc860e0d,2024-06-15,6,2024,Online,Fevicol Marine,Industrial Glue,487,15,7305,11.92,6434.244,17.17,d85e65,Wholesaler,Ahmedabad,Out of Stock,Delivered,3.0,Returned
bf4bb2e0,2023-03-10,3,2023,Online,Fevicol SH,Adhesive,162,2,324,8.02,298.0152,23.13,c88d5c,Wholesaler,Bangalore,Out of Stock,Pending,,Returned
cc933b5a,2024-04-07,4,2024,Online,Fevicol MR,Adhesive,94,17,1598,4.06,1533.1212,25.65,52f7bc,Industrial Buyer,Bangalore,Out of Stock,Delivered,1.0,Returned
10788fbe,2024-02-20,2,2024,Retail Store,Fevicol MR,Adhesive,97,8,776,1.18,766.8432,24.62,79e57d,Wholesaler,Chennai,Available,Pending,,Returned
23c4183f,2023-10-10,10,2023,Online,Fevicol SH,Adhesive,117,45,5265,12.65,4598.9775,19.81,e7ff47,Industrial Buyer,Delhi,Out of Stock,Cancelled,,Not Returned
d2089c69,2023-10-02,10,2023,Retail Store,Fevicol SH,Adhesive,100,14,1400,9.63,1265.18,23.69,74d86d,Wholesaler,Delhi,Available,Cancelled,,Not Returned
cf0a7abd,2023-11-05,11,2023,Distributor,Fevicol SH,Adhesive,197,12,2364,0.8,2345.088,25.67,63fbe3,Wholesaler,Bangalore,Available,Cancelled,,Not Returned
8a9c2ca5,2024-10-13,10,2024,Retail Store,Fevicol Marine,Industrial Glue,346,47,16262,0.96,16105.8848,22.34,039247,Industrial Buyer,Bangalore,Out of Stock,Delivered,6.0,Not Returned
b3b94b6a,2023-06-19,6,2023,Online,Fevicol Marine,Industrial Glue,216,9,1944,6.16,1824.2496,21.0,aa9cc2,Direct Consumer,Kolkata,Out of Stock,Cancelled,,Returned
7147e350,2024-05-15,5,2024,Distributor,Fevicol SH,Adhesive,85,39,3315,8.75,3024.9375,24.66,8b5291,Wholesaler,Hyderabad,Available,Cancelled,,Returned
f670afdb,2024-02-09,2,2024,Distributor,Fevicol SH,Adhesive,130,20,2600,5.93,2445.82,10.64,6e0a69,Industrial Buyer,Ahmedabad,Available,Cancelled,,Not Returned
d5aae1ca,2023-12-22,12,2023,Online,Fevicol HeatX,Heat-Resistant,509,20,10180,4.09,9763.638,21.03,e1ca17,Retailer,Ahmedabad,Out of Stock,Delivered,8.0,Not Returned
669258e1,2024-03-05,3,2024,Retail Store,Fevicol MR,Adhesive,97,4,388,1.94,380.4728,10.6,db7f93,Industrial Buyer,Mumbai,Out of Stock,Cancelled,,Not Returned
0b1d531c,2025-01-07,1,2025,Retail Store,Fevicol HeatX,Heat-Resistant,478,43,20554,14.84,17503.7864,20.92,ea2023,Retailer,Ahmedabad,Available,Delivered,10.0,Returned
05856e5e,2024-08-24,8,2024,Retail Store,Fevicol FastGrip,Quick Adhesive,85,30,2550,7.35,2362.575,15.24,0db901,Wholesaler,Delhi,Available,Delivered,8.0,Not Returned
c30370de,2024-11-14,11,2024,Retail Store,Fevicol HeatX,Heat-Resistant,294,29,8526,9.59,7708.3566,29.96,8ad467,Retailer,Ahmedabad,Available,Pending,,Not Returned
53d21c74,2024-10-14,10,2024,Retail Store,Fevicol FastGrip,Quick Adhesive,96,46,4416,13.85,3804.384,15.14,aefd27,Industrial Buyer,Chennai,Out of Stock,Cancelled,,Not Returned
1d1ab375,2023-07-31,7,2023,Distributor,Fevicol SH,Adhesive,168,6,1008,12.75,879.48,17.71,5ff56a,Wholesaler,Mumbai,Out of Stock,Cancelled,,Not Returned
65c5b371,2023-09-29,9,2023,Retail Store,Fevicol HeatX,Heat-Resistant,399,10,3990,6.04,3749.004,17.43,97e53e,Direct Consumer,Kolkata,Available,Pending,,Returned
eba8efee,2023-08-30,8,2023,Distributor,Fevicol FastGrip,Quick Adhesive,110,42,4620,1.73,4540.074,11.84,793612,Retailer,Mumbai,Out of Stock,Pending,,Returned
912e768f,2024-02-23,2,2024,Distributor,Fevicol Marine,Industrial Glue,449,21,9429,9.26,8555.8746,28.03,66c19c,Direct Consumer,Kolkata,Available,Delivered,8.0,Returned
6661e25b,2023-03-18,3,2023,Distributor,Fevicol HeatX,Heat-Resistant,520,16,8320,14.48,7115.264,27.38,def9d5,Wholesaler,Kolkata,Available,Pending,,Returned
17869d67,2023-04-22,4,2023,Distributor,Fevicol Marine,Industrial Glue,278,41,11398,5.97,10717.5394,13.16,d985c4,Retailer,Chennai,Available,Pending,,Returned
89d62112,2024-11-02,11,2024,Retail Store,Fevicol MR,Adhesive,71,42,2982,0.97,2953.0746,12.53,57f698,Direct Consumer,Bangalore,Out of Stock,Delivered,9.0,Not Returned
08b31671,2024-07-29,7,2024,Online,Fevicol MR,Adhesive,89,21,1869,5.06,1774.4286,23.4,790d3a,Industrial Buyer,Kolkata,Out of Stock,Delivered,2.0,Not Returned
f2f5ebe8,2023-07-10,7,2023,Online,Fevicol MR,Adhesive,98,36,3528,4.85,3356.892,14.82,4cc305,Industrial Buyer,Ahmedabad,Out of Stock,Pending,,Not Returned
f4debe58,2024-01-05,1,2024,Online,Fevicol HeatX,Heat-Resistant,172,30,5160,12.82,4498.488,13.19,72f52b,Direct Consumer,Chennai,Out of Stock,Pending,,Returned
0ac9447c,2024-05-14,5,2024,Online,Fevicol HeatX,Heat-Resistant,534,7,3738,12.67,3264.3954,27.97,1c227b,Wholesaler,Ahmedabad,Available,Delivered,10.0,Returned
3de636d0,2023-02-27,2,2023,Online,Fevicol FastGrip,Quick Adhesive,139,44,6116,14.47,5231.0148,25.77,6296a8,Industrial Buyer,Bangalore,Out of Stock,Delivered,7.0,Returned
812b03a0,2024-09-03,9,2024,Online,Fevicol Marine,Industrial Glue,399,30,11970,1.59,11779.677,27.76,8ca670,Retailer,Chennai,Out of Stock,Delivered,4.0,Not Returned
45286086,2023-09-01,9,2023,Retail Store,Fevicol Marine,Industrial Glue,273,17,4641,2.04,4546.3236,18.65,d86c57,Wholesaler,Delhi,Out of Stock,Pending,,Not Returned
61d2000d,2024-04-19,4,2024,Online,Fevicol FastGrip,Quick Adhesive,138,9,1242,1.52,1223.1216,11.13,352575,Retailer,Hyderabad,Out of Stock,Cancelled,,Not Returned
06e90222,2024-01-12,1,2024,Retail Store,Fevicol HeatX,Heat-Resistant,375,42,15750,4.37,15061.725,15.82,0ba5c8,Direct Consumer,Mumbai,Available,Cancelled,,Not Returned
26f6bfc0,2024-02-09,2,2024,Online,Fevicol FastGrip,Quick Adhesive,147,17,2499,4.27,2392.2927,16.11,a2fa77,Retailer,Bangalore,Out of Stock,Pending,,Returned
e03b3ed1,2024-01-02,1,2024,Distributor,Fevicol HeatX,Heat-Resistant,487,25,12175,12.58,10643.385,22.45,088a40,Industrial Buyer,Bangalore,Out of Stock,Delivered,9.0,Returned
9e29fbe8,2024-06-24,6,2024,Distributor,Fevicol SH,Adhesive,176,4,704,1.08,696.3968,23.42,983b09,Direct Consumer,Bangalore,Out of Stock,Cancelled,,Not Returned
4e84415e,2024-09-23,9,2024,Retail Store,Fevicol FastGrip,Quick Adhesive,146,5,730,4.98,693.646,24.67,f0adb6,Wholesaler,Hyderabad,Out of Stock,Delivered,8.0,Returned
293d3d46,2024-09-03,9,2024,Retail Store,Fevicol FastGrip,Quick Adhesive,118,26,3068,10.23,2754.1436,27.44,3b0683,Direct Consumer,Mumbai,Out of Stock,Delivered,4.0,Returned
